datetime,open,high,low,close,volume
10/12/2020 13:30,13.98950043,14.175,13.9125,14.08079223,132333280
10/12/2020 14:30,14.08300018,14.19049988,14.03025053,14.12903287,50193760
10/12/2020 15:30,14.13092955,14.22899933,14.10099945,14.22737425,37900160
10/12/2020 16:30,14.2294998,14.2607498,14.19149933,14.25475005,40635000
10/12/2020 17:30,14.26537475,14.34575043,14.2294998,14.34375,44107080
10/12/2020 18:30,14.34474945,14.3470001,14.21049955,14.25562438,47959240
10/12/2020 19:30,14.25525053,14.27424773,14.2000778,14.21799925,39344080
10/13/2020 13:30,14.29649963,14.30874938,14.025,14.19524992,112532400
10/13/2020 14:30,14.19524992,14.3175003,14.12772063,14.30525053,43114280
10/13/2020 15:30,14.30650022,14.348497,14.15424955,14.20924988,43903920
10/13/2020 16:30,14.20599975,14.26399992,14.1662506,14.22299955,29399200
10/13/2020 17:30,14.22675018,14.24799955,14.13125,14.1662506,31446400
10/13/2020 18:30,14.16450043,14.31499938,14.13825225,14.29575043,31010040
10/13/2020 19:30,14.30075073,14.33125,14.23950043,14.24774933,29099600
10/14/2020 13:30,14.29049988,14.32374725,14.10899963,14.13300018,70727120
10/14/2020 14:30,14.12599945,14.19899747,14.08849945,14.14449768,30556840
10/14/2020 15:30,14.15002288,14.16083983,13.9600006,14.01943968,39816760
10/14/2020 16:30,14.01974945,14.08099975,14.00441283,14.0345001,25912480
10/14/2020 17:30,14.03399963,14.13350065,13.99375,14.08987425,24328520
10/14/2020 18:30,14.08962552,14.16900023,14.05,14.14499968,25001480
10/14/2020 19:30,14.1475006,14.18374938,14.08325043,14.0907501,26075160
10/15/2020 13:30,13.8375,13.9979248,13.76775053,13.8826248,82341680
10/15/2020 14:30,13.8782501,13.93424988,13.79575043,13.9125,39117600
10/15/2020 15:30,13.9162506,13.98374937,13.86875,13.87050018,26971720
10/15/2020 16:30,13.87100065,13.88874815,13.81875,13.825,26115000
10/15/2020 17:30,13.82799988,13.92725065,13.81849975,13.91499937,22106920
10/15/2020 18:30,13.91725005,14.0057495,13.8667526,14.00050048,30207880
10/15/2020 19:30,13.9994995,14.00549925,13.9600006,13.96999968,24764080
10/16/2020 13:30,14.03674925,14.11299743,14.00275268,14.05200043,58369160
10/16/2020 14:30,14.0550003,14.0643753,13.81300048,13.8607498,44983800
10/16/2020 15:30,13.85625,13.92624968,13.8473297,13.91049955,26129360
10/16/2020 16:30,13.90987548,13.915625,13.82875213,13.89947812,25016880
10/16/2020 17:30,13.89924925,13.92474975,13.87599945,13.88987425,13455960
10/16/2020 18:30,13.88825073,13.95379028,13.83925018,13.844252,29677640
10/16/2020 19:30,13.84450073,13.85300445,13.7925003,13.81150053,30849560
10/19/2020 13:30,13.90287475,13.97550048,13.75274963,13.8401245,73517480
10/19/2020 14:30,13.84375,13.84499968,13.6720001,13.7662506,46354880
10/19/2020 15:30,13.7625,13.8050003,13.68274993,13.71837463,24909600
10/19/2020 16:30,13.71799925,13.78524933,13.71683805,13.72400053,14822200
10/19/2020 17:30,13.7282501,13.73274992,13.6350006,13.69600065,25593400
10/19/2020 18:30,13.6782501,13.6907501,13.40675048,13.44450073,59511880
10/19/2020 19:30,13.44100035,13.52075043,13.43724975,13.498497,30661440
10/20/2020 13:30,13.58350065,13.71450043,13.53579558,13.61412505,59804600
10/20/2020 14:30,13.61875,13.6625,13.50700225,13.59425048,29653480
10/20/2020 15:30,13.59450073,13.67274933,13.58350065,13.6588745,18355680
10/20/2020 16:30,13.65599975,13.73125,13.62149963,13.71425018,22468360
10/20/2020 17:30,13.71649933,13.79024963,13.69424285,13.77700043,27321320
10/20/2020 18:30,13.78674925,13.79974975,13.60525052,13.65962523,32662800
10/20/2020 19:30,13.65087433,13.69624937,13.61697693,13.64549713,23371720
10/21/2020 13:30,13.625,13.79149933,13.58175048,13.73999938,50966000
10/21/2020 14:30,13.74550018,13.7522476,13.47750243,13.5550003,34863160
10/21/2020 15:30,13.55350035,13.6541397,13.51775053,13.59903562,26968840
10/21/2020 16:30,13.59924925,13.6032501,13.50924988,13.57675018,18684160
10/21/2020 17:30,13.57675018,13.62525022,13.53800048,13.5782501,16596160
10/21/2020 18:30,13.57550048,13.64499968,13.56275022,13.60924988,24674760
10/21/2020 19:30,13.60724945,13.6169998,13.4907501,13.52474975,33132520
10/22/2020 13:30,13.5225006,13.61024933,13.37899933,13.40424955,64114400
10/22/2020 14:30,13.40512543,13.4159973,13.25775297,13.37649993,57758240
10/22/2020 15:30,13.37700043,13.39450073,13.28600005,13.29924925,29152360
10/22/2020 16:30,13.30124968,13.3817398,13.23175048,13.3800003,36820480
