datetime,open,high,low,close,volume
10/19/2020 17:30,82.879997,82.949996,82.389999,82.760002,3190306
10/19/2020 18:30,82.760002,82.760002,81.529998,81.79,5582077
10/19/2020 19:30,81.779998,82.25,81.761703,81.980003,2958914
10/20/2020 13:30,82.160003,82.690002,81.309997,81.683998,9613473
10/20/2020 14:30,81.690002,81.839996,80.580001,81.599899,7223464
10/20/2020 15:30,81.589996,82.459999,81.5,82.11,5696988
10/20/2020 16:30,82.11,82.639999,81.669998,82.36,4529874
10/20/2020 17:30,82.370002,82.54,82.010002,82.050003,3324555
10/20/2020 18:30,82.065002,82.18,81.160003,81.530197,4332339
10/20/2020 19:30,81.549797,81.93,81.309997,81.559997,2740664
10/21/2020 13:30,81.720001,81.929901,80.86,81,7693348
10/21/2020 14:30,81.010101,81.129997,79.61,80.089897,7033721
10/21/2020 15:30,80.084999,80.75,79.779998,80.36,4047550
10/21/2020 16:30,80.349998,80.400001,79.660003,80.074996,3823512
10/21/2020 17:30,80.069999,80.410003,79.849998,80.030502,3328335
10/21/2020 18:30,80.035003,80.370002,79.75,79.827796,4043619
10/21/2020 19:30,79.830001,79.839996,79.190002,79.220001,4108335
10/22/2020 13:30,79.492301,80.819999,78.910003,79.444999,11003801
10/22/2020 14:30,79.442199,79.6567,78.419998,79.61,6525389
10/22/2020 15:30,79.61,79.980003,79.002296,79.050003,3640624
10/22/2020 16:30,79.050003,79.879997,78.805999,79.839996,2866728
10/22/2020 17:30,79.849998,80,79.665,79.769996,2381140
10/22/2020 18:30,79.760002,80.129997,79.61,80.04,3184674
10/22/2020 19:30,80.049499,80.150001,79.209999,79.425003,4526930
10/23/2020 13:30,80.93,81.510002,79.330001,81.086997,17224216
10/23/2020 14:30,81.089302,81.279998,80.300697,80.959999,6322629
10/23/2020 15:30,80.959999,81.089996,80.370101,81.059997,4859756
10/23/2020 16:30,81.068298,81.480003,80.980003,81.309997,4265150
10/23/2020 17:30,81.300003,81.75,81.089996,81.701698,3840839
10/23/2020 18:30,81.705001,81.79,81.18,81.739997,3790711
10/23/2020 19:30,81.735,81.989997,81.675003,81.959999,3997166
10/26/2020 13:30,82.550003,84.970001,82.550003,83.486602,19888535
10/26/2020 14:30,83.485,83.75,81.940002,82.300003,11678387
10/26/2020 15:30,82.309997,82.5326,81.709999,81.879997,8853858
10/26/2020 16:30,81.849998,81.855003,81.019996,81.050003,7467172
10/26/2020 17:30,81.050003,82.18,80.86,82.120002,7317107
10/26/2020 18:30,82.11,82.309997,81.459999,81.830101,7271662
10/26/2020 19:30,81.830001,82.260002,81.660003,82.230102,5035600
10/27/2020 13:30,82,82.370002,78.199996,79.010002,60469674
10/27/2020 14:30,79.010002,80.599998,78.949996,80.205001,22968198
10/27/2020 15:30,80.199996,80.410003,78.68,78.68,15674159
10/27/2020 16:30,78.68,79,77.569999,77.894996,15744314
10/27/2020 17:30,77.889999,78.470001,77.68,78.309997,12498087
10/27/2020 18:30,78.316703,78.54,77.830001,78.410003,11789810
10/27/2020 19:30,78.410003,79.25,78.319999,78.800003,12403134
10/28/2020 13:30,78.730003,78.959999,75.760002,76.162803,25928493
10/28/2020 14:30,76.18,77.379997,75.949996,77.010002,12075177
10/28/2020 15:30,77,77.339103,76.569999,76.79,7154835
10/28/2020 16:30,76.79,77.099998,76.25,76.794998,7167197
10/28/2020 17:30,76.794998,77.279998,76.394996,76.519996,7329962
10/28/2020 18:30,76.535797,77.29,76.199996,76.940002,7415106
10/28/2020 19:30,76.940002,77.269996,76.300003,76.363601,6943714
10/29/2020 13:30,76.75,78.370002,76.29,78.044998,16771854
10/29/2020 14:30,78.04,78.449996,77.330001,78.379997,7818982
10/29/2020 15:30,78.379997,78.449996,77.620002,78.04,5269309
10/29/2020 16:30,78.050003,78.6399,77.839996,78.480003,4564953
10/29/2020 17:30,78.479598,79.129997,78.089996,79.080001,5713973
10/29/2020 18:30,79.069999,79.18,78.309997,78.525001,5862977
10/29/2020 19:30,78.529998,78.684997,77.919998,78,4490061
10/30/2020 13:30,77.089996,77.699996,75.209999,75.425003,13776048
10/30/2020 14:30,75.415,75.620002,74.830001,74.949996,9462166
10/30/2020 15:30,74.940002,75.440002,74.580001,75.410003,5567558
10/30/2020 16:30,75.404998,75.43,74.370002,74.68,4576892
10/30/2020 17:30,74.675003,74.839996,74.230003,74.54,5459044
10/30/2020 18:30,74.529998,75.069999,74.419998,74.644996,4482087
10/30/2020 19:30,74.650001,75.309997,74.529998,75.300003,5835909
11/2/2020 14:30,75.849998,76.339797,74.823997,75.464996,12209757
11/2/2020 15:30,75.449996,75.579902,74.440002,74.54,6417367
11/2/2020 16:30,74.559997,74.989997,74.330001,74.779899,4205094
11/2/2020 17:30,74.769996,74.79,73.955001,74.235,4893401
11/2/2020 18:30,74.230003,74.279998,73.757301,74.120002,5154789
11/2/2020 19:30,74.120002,74.660003,73.93,74.379997,5002553
11/2/2020 20:30,74.389999,74.730003,74.209999,74.699996,4285672
11/3/2020 14:30,74.93,76.690002,74.599998,76.559997,11624601
11/3/2020 15:30,76.559997,76.777603,76.120002,76.18,5864598
11/3/2020 16:30,76.18,76.699996,76.120002,76.620002,4163501
11/3/2020 17:30,76.614997,76.669998,76.230003,76.349998,3074450
11/3/2020 18:30,76.36,76.43,75.839996,76.269996,4231453
11/3/2020 19:30,76.269996,76.760002,76.199996,76.760002,4823628
11/3/2020 20:30,76.760002,77.080001,76.449996,76.569999,5966683
11/4/2020 14:30,80.25,81.139999,78.974998,80.925003,25723461
11/4/2020 15:30,80.940002,81.04,79.919998,80.150001,8163343
11/4/2020 16:30,80.150001,81.300003,80.120002,81.145103,6809950
11/4/2020 17:30,81.150001,81.569999,80.86,81.546096,6993237
11/4/2020 18:30,81.550003,81.79,81.199996,81.730003,5784279
11/4/2020 19:30,81.730003,81.849998,80.947097,80.980003,6053547
11/4/2020 20:30,80.989997,81.569999,80.903999,81.370002,5065842
11/5/2020 14:30,83.269996,83.5,81.910003,82.160003,15236983
11/5/2020 15:30,82.169998,82.43,81.849998,82.385002,6261376
11/5/2020 16:30,82.389999,82.669998,81.919998,82.5988,5468286
11/5/2020 17:30,82.591003,82.614997,82.169998,82.205001,3304670
11/5/2020 18:30,82.209999,82.620002,81.980003,82.599998,3481799
11/5/2020 19:30,82.620002,83.074996,82.513801,82.709999,5475688
11/5/2020 20:30,82.724998,83.120002,82.440002,82.985,5540485
11/6/2020 14:30,83.519996,84.690002,82.669998,84.400001,16962458
11/6/2020 15:30,84.400001,84.809997,83.879997,84.339996,7012110
11/6/2020 16:30,84.339996,85.139999,84.309997,84.699996,5734945
11/6/2020 17:30,84.705001,85.559997,84.629997,85.300003,6138194
11/6/2020 18:30,85.29,85.54,85.131797,85.18,4276187
11/6/2020 19:30,85.18,85.959999,85.129997,85.879997,5506916
11/6/2020 20:30,85.879997,86.089996,85.650001,85.870002,5715284
11/9/2020 14:30,84.239997,87.050003,82.769996,86.61,21191627
11/9/2020 15:30,86.61,87.035003,84.830001,85.580001,10611397
11/9/2020 16:30,85.580001,86.089996,85.139999,85.330001,4980857
11/9/2020 17:30,85.330001,85.93,85.099998,85.580101,3918489
11/9/2020 18:30,85.580001,86.099998,84.839996,84.86,4751733
11/9/2020 19:30,84.855003,85.089996,84.139999,84.419998,5297068
11/9/2020 20:30,84.43,84.61,83.069999,83.080001,5256302
11/10/2020 14:30,81.93,82.129997,78.769996,79.190002,15981410
11/10/2020 15:10,79.200996,79.200996,79.200996,79.200996,
11/10/2020 15:30,78.300003,78.959899,77.629997,78.889999,10854289
11/10/2020 16:30,78.900001,79.459999,78.529998,78.819999,8305858
11/10/2020 17:30,78.819999,79.305,78.309997,78.496299,5681946
11/10/2020 18:30,78.489997,78.819999,77.970001,78.099998,6869804
11/10/2020 19:30,78.099998,78.775001,78.010002,78.355003,7012825
11/10/2020 20:30,78.355003,78.539802,77.800003,78.009902,5848834
11/11/2020 14:30,79.389999,80.239997,78.970001,79.699996,14741398
11/11/2020 15:30,79.692802,79.903297,79.050003,79.660003,5727318
11/11/2020 16:30,79.68,80.389999,79.459999,80.069999,4765555
11/11/2020 17:30,80.074996,80.625,79.870002,80.489997,3397524
11/11/2020 18:30,80.491699,81.25,80.449996,80.879997,5158076
11/11/2020 19:30,80.879997,81.470001,80.779998,81.324996,5327582
11/11/2020 20:30,81.324996,81.440002,81.199996,81.269996,3719522
11/12/2020 14:30,81.319999,82.599998,80.300003,82.510002,11467071
11/12/2020 15:30,82.510002,83,82.091003,82.533302,6170071
11/12/2020 16:30,82.532096,82.559898,81.889999,82.044998,3651519
11/12/2020 17:30,82.04,82.43,81.650001,81.799896,5041153
11/12/2020 18:30,81.79,82.300003,81.61,81.877998,3621115
11/12/2020 19:30,81.879997,82.089996,81.389999,81.61,3653146
11/12/2020 20:30,81.61,81.849998,81.550003,81.819999,2790756
11/13/2020 14:30,82.730003,83.099998,81.760101,82.389999,10141875
11/13/2020 15:30,82.389999,82.4197,80.870002,81.25,5266571
11/13/2020 16:30,81.236,81.679901,81.11,81.339996,2867725
11/13/2020 17:30,81.36,81.43,81.099998,81.125,2133348
11/13/2020 18:30,81.129997,81.209999,80.699996,80.875,2955799
11/13/2020 19:30,80.889999,81.434997,80.769996,81.18,3039892
11/13/2020 20:30,81.18,81.519996,81.099998,81.43,3135456
11/16/2020 14:30,81.209999,83.319999,80.480003,82.980003,14013409
11/16/2020 15:30,82.989997,83.599998,82.75,82.855003,5572130
11/16/2020 16:30,82.845001,83.300003,82.599998,82.845001,3285314
11/16/2020 17:30,82.839996,82.849998,82.330001,82.381896,2291958
11/16/2020 18:30,82.379997,82.980003,82.18,82.86,2598813
11/16/2020 19:30,82.870002,83.269996,82.779998,83.260002,3343743
11/16/2020 20:30,83.256202,83.779998,83.190002,83.730003,5234171
11/17/2020 14:30,83.929801,84.809997,83.139999,83.739997,9142695
11/17/2020 15:30,83.739997,84.169998,82.910003,83.050003,5101862
11/17/2020 16:30,83.050003,83.480003,82.974502,83.389999,2932834
11/17/2020 17:30,83.389999,83.900001,83.363403,83.879997,2687710
11/17/2020 18:30,83.889999,83.949996,83.36,83.68,2648849
11/17/2020 19:30,83.676597,83.889999,83.089996,83.199996,3052125
11/17/2020 20:30,83.190002,83.5,83.114997,83.36,2457563
11/18/2020 14:30,83.013496,83.779998,82.220001,83.260101,8555052
11/18/2020 15:30,83.269996,83.650001,82.989997,83.209999,4234944
11/18/2020 16:30,83.209999,83.900001,83.010002,83.730003,3485676
11/18/2020 17:30,83.739997,83.955001,83.370002,83.379997,2599842
11/18/2020 18:30,83.379997,83.419998,82.710098,82.944999,2953084
11/18/2020 19:30,82.934997,83.54,82.879997,83.400001,3178556
11/18/2020 20:30,83.410003,83.480003,82.5,82.54,3495295
11/19/2020 14:30,82.389999,82.86,81.75,82.809898,7549059
11/19/2020 15:30,82.809997,83.669998,82.401802,83.589996,4649436
11/19/2020 16:30,83.589996,85.29,83.580001,84.930099,14023228
11/19/2020 17:30,84.934997,85.194999,84.5,85.160003,6652678
11/19/2020 18:30,85.169998,85.379997,84.800003,84.910003,4889230
11/19/2020 19:30,84.903602,85.184997,84.819999,85.04,4708987
11/19/2020 20:30,85.050003,85.639999,84.944999,85.580001,5992157
11/20/2020 14:30,85.279998,86.099998,84.569999,85.319999,10991415
11/20/2020 15:30,85.330001,85.79,85.050003,85.608802,4844071
11/20/2020 16:30,85.599998,85.6483,84.709999,85.36,4306625
11/20/2020 17:30,85.360603,85.436798,85.019996,85.219596,2649128
11/20/2020 18:30,85.2294,85.480003,85.099998,85.468399,3012768
11/20/2020 19:30,85.470001,85.569999,84.919998,85.004997,3645833
11/20/2020 20:30,85.001602,85.11,84.470001,84.639999,4215035
11/23/2020 14:30,,,,,
11/23/2020 15:30,,,,,
11/23/2020 16:30,,,,,
11/23/2020 17:30,,,,,
11/23/2020 18:30,85.330001,85.434997,84.650001,84.68,3611908
11/23/2020 19:30,84.675003,85.449996,84.614997,85.385002,4593015
11/23/2020 20:30,85.385002,85.404998,85.0503,85.309997,2637426
11/24/2020 14:30,85.723503,86.11,83.324996,83.559997,12033341
11/24/2020 15:30,83.580001,85.214996,83.459999,85.069999,6070688
11/24/2020 16:30,85.080001,85.18,84.449996,84.809997,3875500
11/24/2020 17:30,84.809997,85.069999,84.519996,84.779998,2725673
11/24/2020 18:30,84.785003,85.419998,84.769996,85.010002,4313118
11/24/2020 19:30,85.019996,85.300003,84.970001,85.065002,2710963
11/24/2020 20:30,85.069999,85.120002,84.809997,85.059997,2596320
11/25/2020 14:30,85.760002,87.839897,85.519996,86.419998,16235349
11/25/2020 15:30,86.43,86.589996,85.793296,86.410003,6517497
11/25/2020 16:30,86.419998,86.620002,85.93,86.54,3381464
11/25/2020 17:30,86.529998,87.440002,86.512397,87.080001,4638143
11/25/2020 18:30,87.069999,87.559997,86.949996,87.081199,3450747
11/25/2020 19:30,87.089996,87.209999,86.79,86.959999,2626884
11/25/2020 20:30,86.949996,87.010002,86.421997,86.720001,2978354
11/27/2020 14:30,87.989997,88,86.680099,87.370002,9687516
11/27/2020 15:30,87.36,87.559997,86.879997,86.970001,5513123
11/27/2020 16:30,86.959999,87.199996,86.359802,86.910003,4687411
11/27/2020 17:30,86.900001,87.230003,86.724998,87.220001,2279760
11/27/2020 18:00,87.25,87.269996,87,87.190002,524123
11/30/2020 14:30,87.330001,90.160003,87.190002,88.760002,18815152
11/30/2020 15:30,88.739997,89.25,86.529998,89.11,13302743
11/30/2020 16:30,89.11,91.279998,89.099998,91.2201,13568697
11/30/2020 17:30,91.239997,92.54,91.069999,92.100097,13830031
11/30/2020 18:30,92.100097,92.480003,91.639999,91.955001,7594065
11/30/2020 19:30,91.959999,92.580001,91.919998,92.150001,7545527
11/30/2020 20:30,92.140197,92.739997,91.900001,92.709999,6262262
12/1/2020 14:30,92.25,93.349998,90.805,92.355003,20489140
12/1/2020 15:30,92.370002,93.569999,91.339996,93.549896,9255667
12/1/2020 16:30,93.54,93.892898,92.79,92.850097,8231346
12/1/2020 17:30,92.849998,93.220001,92.18,92.690002,5261209
12/1/2020 18:30,92.690002,92.919998,92.410003,92.735,4500316
12/1/2020 19:30,92.739997,93.080001,92.330001,92.870002,4989028
12/1/2020 20:30,92.864997,92.900001,92.440002,92.61,3578499
12/2/2020 14:30,92.889999,96.339996,92.525299,95.349998,24869129
12/2/2020 15:30,95.339996,96.370002,94.449996,94.845001,10781043
12/2/2020 16:30,94.849998,94.949996,94.309997,94.699996,5656343
12/2/2020 17:30,94.693298,94.919998,93.809997,93.900001,3841488
12/2/2020 18:30,93.900001,94.125,93.480003,94.099998,4805068
12/2/2020 19:30,94.080001,94.54,93.720001,93.827499,4467291
12/2/2020 20:30,93.8302,93.959999,93.660003,93.730003,2523933
12/3/2020 14:30,94.5,94.699996,92.470001,93.088798,12253042
12/3/2020 15:30,93.089996,93.629997,92.010002,92.2499,6992208
12/3/2020 16:30,92.245002,92.830001,92.04,92.394996,3853619
12/3/2020 17:30,92.400001,92.529998,92.044998,92.428001,2980879
12/3/2020 18:30,92.43,92.650001,92.11,92.455001,2847922
12/3/2020 19:30,92.455001,92.93,92.410003,92.650001,2503035
12/3/2020 20:30,92.650001,92.709999,92.11,92.309997,3381294
12/4/2020 14:30,92.580001,92.879997,90.654998,92.099998,12652538
12/4/2020 15:30,92.125,93.769996,92.11,93.764999,7127069
12/4/2020 16:30,93.769996,93.970001,93.223999,93.673301,7477865
12/4/2020 17:30,93.68,94.120002,93.629997,93.809997,3829482
12/4/2020 18:30,93.809997,94.580001,93.610603,94.260002,7658408
12/4/2020 19:30,94.260002,94.410003,93.8833,93.980003,3704915
12/4/2020 20:30,93.980003,94.150001,93.569999,94.04,3171049
12/7/2020 14:30,94.949996,95,92.970001,93.139999,13678882
12/7/2020 15:30,93.150001,94.339996,92.9701,94.230003,7327170
12/7/2020 16:30,94.230003,94.239997,93.5,93.768997,3971497
12/7/2020 17:30,93.760002,93.761001,93.144996,93.43,2732514
12/7/2020 18:30,93.419998,93.550003,93.120002,93.253402,2433497
12/7/2020 19:30,93.25,93.75,93.160003,93.61,4237502
12/7/2020 20:30,93.61,94.099998,93.605003,94.080001,3443127
12/8/2020 14:30,94.339996,94.739997,92.160003,92.25,11391290
12/8/2020 15:30,92.269996,92.730003,91.900001,92.095001,6234512
12/8/2020 16:30,92.095001,92.559997,92.04,92.224998,3598072
12/8/2020 17:30,92.224998,92.86,92.11,92.739997,3006425
12/8/2020 18:30,92.739997,93.25,92.660003,93.190002,2978806
12/8/2020 19:30,93.1968,93.264999,92.870002,92.910003,2510698
12/8/2020 20:30,92.904998,93.019996,92.709999,92.93,2503541
12/9/2020 14:30,92.760002,93.75,91.809997,92.775001,9741404
12/9/2020 15:30,92.779998,94.699996,92.139999,94.221801,9558044
12/9/2020 16:30,94.219001,94.237396,92.440803,92.650802,5507808
12/9/2020 17:30,92.650001,92.79,91.11,91.329902,6392245
12/9/2020 18:30,91.309997,91.370002,89.5,90.320098,8489605
12/9/2020 19:30,90.330001,90.339996,89.319999,89.321296,5064650
12/9/2020 20:30,89.323799,90,89.160003,89.830001,4680598
12/10/2020 14:30,89.519996,91.989997,89.470001,91.628097,12781775
12/10/2020 15:30,91.629997,91.908401,91.11,91.660003,5075711
12/10/2020 16:30,91.650001,91.879997,90.93,90.949996,3448541
12/10/2020 17:30,90.949996,91.54,90.809997,91.54,2889279
12/10/2020 18:30,91.529998,91.68,91.199996,91.419998,2503501
12/10/2020 19:30,91.425697,91.629997,91.242202,91.470001,2077429
12/10/2020 20:30,91.480003,92.089996,91.470001,91.650001,3394698
12/11/2020 14:30,91.54,92.330001,90.160003,92.029998,8939219
12/11/2020 15:30,92.048103,92.048103,91.18,91.25,4228054
12/11/2020 16:30,91.25,91.519996,90.699996,90.910003,3049270
12/11/2020 17:30,90.919998,91.379997,90.410003,90.985,2986507
12/11/2020 18:30,90.989997,91.650001,90.989997,91.620002,2765151
12/11/2020 19:30,91.620002,91.959999,91.379997,91.709999,2911361
12/11/2020 20:30,91.709999,91.900001,91.404998,91.639999,2135446
12/14/2020 14:30,92.205001,93.580001,91.849998,93.120002,10239421
12/14/2020 15:30,93.099998,93.279998,92.150001,92.989997,5227355
12/14/2020 16:30,93,94.220001,92.731002,93.910003,5095194
12/14/2020 17:30,93.910003,94.419998,93.349998,93.541,5712895
12/14/2020 18:30,93.54,95.209999,93.510002,95.199996,6965568
12/14/2020 19:30,95.194999,95.410003,94.660003,95.205001,6359567
12/14/2020 20:30,95.199996,95.220001,94.550003,94.775001,4792428
12/15/2020 14:30,95.93,97.980003,95.919998,97.017898,21501775
12/15/2020 15:30,97.029998,97.260002,95.449996,96.038299,9813041
12/15/2020 16:30,96.029998,97.220001,95.879997,97.209999,6113988
12/15/2020 17:30,97.199996,97.279998,96.300003,96.5,5546241
12/15/2020 18:30,96.5,97.449996,96.419998,97.25,4881741
12/15/2020 19:30,97.260002,97.699996,97.169998,97.239997,4234319
12/15/2020 20:30,97.230003,97.339996,96.849998,97.125,3255043
12/16/2020 14:30,97.04,97.209999,95.459999,96.135002,11355451
12/16/2020 15:30,96.150001,96.720001,95.720001,96.080001,5727362
12/16/2020 16:30,96.069999,96.319999,95.785003,96.066703,3280640
12/16/2020 17:30,96.050003,96.370002,95.809997,96.251602,2393657
12/16/2020 18:30,96.253898,96.559997,95.944999,96.419998,3346319
12/16/2020 19:30,96.43,97.269996,96.410003,97.010002,4679284
12/16/2020 20:30,97,97.269996,96.753303,96.819999,2677673
12/17/2020 14:30,97.550003,97.919998,96.309997,96.669998,9784731
12/17/2020 15:30,96.669998,97.199996,96.589996,96.970001,4116574
12/17/2020 16:30,96.970001,97.309997,96.400001,96.850898,4564481
12/17/2020 17:30,96.850997,97.160003,96.599998,96.86,3154298
12/17/2020 18:30,96.86,97.029998,96.720001,96.934997,2536254
12/17/2020 19:30,96.940002,96.949897,96.440597,96.440597,2627214
12/17/2020 20:30,96.449996,96.86,96.25,96.839996,3534791
12/18/2020 14:30,97.269996,97.529998,95.760002,96.239997,9306319
12/18/2020 15:30,96.25,97.29,96.230003,97.054199,5076971
12/18/2020 16:30,97.04,97.391998,96.839996,97.169898,3888844
12/18/2020 17:30,97.160003,97.68,96.970001,97.18,3892675
12/18/2020 18:30,97.184997,97.61,97.11,97.410003,3346723
12/18/2020 19:30,97.410003,97.650001,94.75,94.769996,6678524
12/18/2020 20:30,94.75,96.04,93.559997,95.819999,10668525
12/21/2020 14:30,93.93,95.279998,91.559997,91.992797,14789221
12/21/2020 15:30,91.980003,92.470001,91.080001,92.433296,7648207
12/21/2020 16:30,92.419998,93.129997,92.361099,92.760002,6003023
12/21/2020 17:30,92.760002,93.080001,92.699996,92.944999,4094246
12/21/2020 18:30,92.940002,93.550003,92.910003,93.339996,4705172
12/21/2020 19:30,93.340499,93.700103,93.249298,93.489997,3884449
12/21/2020 20:30,93.489898,93.524002,92.760002,93.25,4020063
12/22/2020 14:30,93.36,93.550003,91.800003,92.050003,9308428
12/22/2020 15:30,92.045402,92.519996,91.620002,91.819999,5209539
12/22/2020 16:30,91.830001,91.830001,90.529998,91.550003,6075288
12/22/2020 17:30,91.548103,92.190002,91.5,92.010002,2869799
12/22/2020 18:30,92.019996,92.68,91.9701,92.589996,3065651
12/22/2020 19:30,92.582199,93.419998,92.550003,93.254096,4497025
12/22/2020 20:30,93.25,93.275001,92.879997,93.169998,3299227
12/23/2020 14:30,93.080001,93.129997,91.510002,91.910102,8067919
12/23/2020 15:30,91.925796,92.25,91.620002,91.769996,3741946
12/23/2020 16:30,91.764999,92.059997,91.5,91.748397,2968329
12/23/2020 17:30,91.75,92.300003,91.690002,92.199996,2728036
12/23/2020 18:30,92.2033,92.599998,92.180099,92.330001,2932010
12/23/2020 19:30,92.330001,92.419998,92.019996,92.04,1928391
12/23/2020 20:30,92.050003,92.239997,91.495002,91.54,2844152
12/24/2020 14:30,91.800003,92.43,91.309997,91.850601,7149546
12/24/2020 15:30,91.870002,92.510002,91.785003,91.830001,4455439
12/24/2020 16:30,91.839996,92.169998,91.453796,91.599998,2831597
12/24/2020 17:30,91.599998,91.870002,91.440002,91.800003,1835350
12/24/2020 18:00,91.809997,91.819999,91.699996,91.739997,276154
12/28/2020 14:30,92.93,93.139999,90.819999,91.139999,9779909
12/28/2020 15:30,91.150001,92.489997,91.139999,92.459999,4675164
12/28/2020 16:30,92.469398,92.519996,91.830001,91.980003,3139488
12/28/2020 17:30,91.985,92.669998,91.889999,92.220001,4416952
12/28/2020 18:30,92.209999,92.260002,91.650001,91.709999,2376626
12/28/2020 19:30,91.709999,91.86,91.480003,91.61,2956943
12/28/2020 20:30,91.595001,91.720001,91.464996,91.620002,2227935
12/29/2020 14:30,91.660003,92.459999,90.474998,90.990097,8583114
12/29/2020 15:30,91.010002,91.459999,90.529998,90.789398,4216226
12/29/2020 16:30,90.779998,90.900001,89.430099,89.934997,6200945
12/29/2020 17:30,89.919998,90.400001,89.529998,90.285003,4117276
12/29/2020 18:30,90.288803,90.440002,89.970001,90.095001,2685126
12/29/2020 19:30,90.089996,90.580001,89.949996,90.577201,2569222
12/29/2020 20:30,90.580001,90.809997,90.400001,90.620002,2785185
12/30/2020 14:30,90.779998,91.779998,90.190002,91.5401,7597022
12/30/2020 15:30,91.569999,91.900001,90.730003,91.720001,4085311
12/30/2020 16:30,91.739997,92.133399,91.510002,91.980003,2953795
12/30/2020 17:30,91.980003,92.269996,91.850097,91.979499,2221653
12/30/2020 18:30,91.970001,92.840103,91.889999,92.839996,3280916
12/30/2020 19:30,92.834999,92.849998,92.139999,92.36,2669997
12/30/2020 20:30,92.36,92.480003,92.209999,92.269996,2167397
12/31/2020 14:30,92.099998,92.300003,90.900001,91.724998,7548206
12/31/2020 15:30,91.724502,92.239997,91.469902,91.870002,3908582
12/31/2020 16:30,91.879997,91.970001,90.919998,91.36,3314885
12/31/2020 17:30,91.375,91.434997,90.940002,91.04,1922231
12/31/2020 18:30,91.04,91.425003,90.93,91.379997,2127126
12/31/2020 19:30,91.385002,91.730003,91.353302,91.379997,2276706
12/31/2020 20:30,91.379997,91.910003,91.209999,91.720001,2568479
1/4/2021 14:30,92.139999,96.059997,91.400001,95.879997,17147367
1/4/2021 15:30,95.889999,95.948997,92.93,93.18,9583950
1/4/2021 16:30,93.18,93.535003,90.915,91.349998,7871625
1/4/2021 17:30,91.309997,91.989997,90.93,91.870002,4733033
1/4/2021 18:30,91.849998,92.220001,91.620002,91.927299,3675526
1/4/2021 19:30,91.919998,92.11,91.400001,91.779998,3425699
1/4/2021 20:30,91.775001,92.319999,91.580001,92.279998,3499170
1/5/2021 14:30,92.099998,93.207702,91.410003,92.550003,10327673
1/5/2021 15:30,92.550003,92.719902,91.669998,92.083297,5564557
1/5/2021 16:30,92.080001,92.264999,91.629997,91.7163,3626919
1/5/2021 17:30,91.709999,92.43,91.550003,92.279998,3846261
1/5/2021 18:30,92.279998,92.477996,92.010002,92.095001,2572950
1/5/2021 19:30,92.099998,92.309997,91.900001,92.160003,3073389
