datetime,open,high,low,close,volume
10/12/2020 13:30,76.9,77.3780029,76.4650024,77.2267517,9434280
10/12/2020 14:30,77.2,77.82000120000001,76.95349730000001,77.7570007,5777900
10/12/2020 15:30,77.69249875,78.1085632,77.62150265,78.1085632,5775520
10/12/2020 16:30,78.12249755,78.71666255,77.9940002,78.585498,4340740
10/12/2020 17:30,78.648999,79.41450195,78.55549925,79.34699705,6191680
10/12/2020 18:30,79.4,79.42100215,78.37899780000001,78.4914978,8456440
10/12/2020 19:30,78.47299799999999,78.52949824999999,78.12899780000001,78.24199825,7900400
10/13/2020 13:30,78.85050045,79.2580017,78.29249875000001,78.53850095,11571020
10/13/2020 14:30,78.5,79.05,78.25850215,78.9409973,4950000
10/13/2020 15:30,78.9812561,79.2,78.22600095,78.49124755,3436260
10/13/2020 16:30,78.3914978,78.75,78.27999875,78.375,3271140
10/13/2020 17:30,78.30250240000001,78.41399535000001,78.0244995,78.14600215,3635560
10/13/2020 18:30,78.14749755,78.82249755000001,77.9315002,78.70599975,2999960
10/13/2020 19:30,78.7150024,78.87999875,78.33499755,78.3539978,4244940
10/14/2020 13:30,78.72999875000001,79.19249875,78.33125,78.53699950000001,8665580
10/14/2020 14:30,78.55850215000001,78.96699824999999,78.2734985,78.61049799999999,4071580
10/14/2020 15:30,78.6190002,78.63900145,77.29475095000001,77.70449825,2994580
10/14/2020 16:30,77.70499875,77.90675045,77.55150145,77.772998,2693680
10/14/2020 17:30,77.8119995,78.22700195,77.5565002,77.936499,2261200
10/14/2020 18:30,77.9575012,78.3234985,77.75750120000001,78.12924799999999,2791240
10/14/2020 19:30,78.14650265,78.58200070000001,78.10499875000001,78.18599850000001,5314900
10/15/2020 13:30,77.225,78.56975095,77.0565063,77.875,9720280
10/15/2020 14:30,77.81350095,78.23449705,77.40549925,77.92249755,3194960
10/15/2020 15:30,77.95949705000001,78.2275024,77.5244995,77.60949705,1968740
10/15/2020 16:30,77.5875,77.760498,77.35599975,77.4280029,2192320
10/15/2020 17:30,77.4109985,77.7619995,77.4,77.6455017,2147160
10/15/2020 18:30,77.6159973,78.16199950000001,77.4307495,78.13099975,2480020
10/15/2020 19:30,78.12424925,78.23449705,77.6484985,77.75900265,4699720
10/16/2020 13:30,77.96799925,78.8830017,77.8830017,78.73749384999999,6630460
10/16/2020 14:30,78.75949705000001,78.885498,77.95100095000001,78.3034973,3400420
10/16/2020 15:30,78.2914978,78.65150145,78.211499,78.4734985,2510580
10/16/2020 16:30,78.48099975,78.65200195,78.25,78.5705017,1998700
10/16/2020 17:30,78.54600215,78.71350095,78.4575012,78.71124875000001,2025140
10/16/2020 18:30,78.6984985,78.85,78.5234985,78.8,4787460
10/16/2020 19:30,78.81849975,78.82000120000001,78.27550045000001,78.40200195,5856920
10/19/2020 13:30,78.84650265,79.17249755,77.525,77.8659973,6901660
10/19/2020 14:30,77.8190002,77.8570007,77.2320007,77.55374755,3490320
10/19/2020 15:30,77.55499875000001,77.675,77.15,77.29375,2459840
10/19/2020 16:30,77.28950195,77.7450012,77.24600215000001,77.57650145,1683640
10/19/2020 17:30,77.5875,77.6195007,77.2,77.35200195,2228260
10/19/2020 18:30,77.261499,77.34749755,76.14600215,76.4767517,4322840
10/19/2020 19:30,76.50050045,76.6039978,76.26950070000001,76.5234985,4730160
10/20/2020 13:30,76.15549925,77.747998,76.05850215000001,77.1659973,8947880
10/20/2020 14:30,77.19999385,77.435498,76.272998,76.3905029,4455360
10/20/2020 15:30,76.4070007,77.2369995,76.025,77.1,3921200
10/20/2020 16:30,77.11849975,78.1517517,76.95349730000001,78.1,5278860
10/20/2020 17:30,78.10900265000001,78.55549925,78.0125,78.4347473,5654560
10/20/2020 18:30,78.50200195,78.69199825,77.70349730000001,78.0275024,4969400
10/20/2020 19:30,78.02150265,78.14999385,77.475,77.5539978,5108800
10/21/2020 13:30,78.49249875000001,80.74124755,78.35675045,80.2885742,19172480
10/21/2020 14:30,80.25999755000001,80.3075012,79.0650024,79.62949825,9305160
10/21/2020 15:30,79.58400265,80.25,79.54299925000001,80.04600215,6116440
10/21/2020 16:30,80.05675045000001,80.05675045000001,79.4280029,79.76799925,3219600
10/21/2020 17:30,79.78449705,79.99000240000001,79.55499875000001,79.9650024,2500920
10/21/2020 18:30,79.9784973,80.3330017,79.8967346,80.00449825,4475880
10/21/2020 19:30,79.9994995,80.16400145,79.24699705,79.2994995,9517100
10/22/2020 13:30,79.25,80.0984985,79.08499755,79.34295039999999,5653620
10/22/2020 14:30,79.40775145,80.03325195,78.873999,79.8307495,4200760
10/22/2020 15:30,79.8744995,79.9489746,79.5150024,79.7609985,2853960
10/22/2020 16:30,79.7440002,80.336499,79.54899900000001,80.1390869,2608020
10/22/2020 17:30,80.1659973,80.5275024,80.04213254999999,80.37413330000001,2562360
10/22/2020 18:30,80.33900145,80.61149900000001,80.2159973,80.475,3227360
10/22/2020 19:30,80.4830017,80.67100215,80.2080017,80.38950195,4383380
10/23/2020 13:30,80.92399900000001,81.59799799999999,80.5955017,81.44650265,7581360
10/23/2020 14:30,81.41300045,81.5690002,81.05850215000001,81.28150020000001,4471480
10/23/2020 15:30,81.28099975,81.3539978,80.6695007,80.86156615,3243800
10/23/2020 16:30,80.84749755,81.3530029,80.83125,81.2830017,2141560
10/23/2020 17:30,81.29425045,81.4075012,81.2119995,81.33350215,2782100
10/23/2020 18:30,81.35850215,81.3914978,81.1695068,81.22199705,2571460
10/23/2020 19:30,81.2275024,81.68770140000001,81.1007507,81.6257507,4928280
10/26/2020 13:30,80.75,81.4789978,80.6119995,80.83200070000001,5587240
10/26/2020 14:30,80.8534973,80.8534973,79.56799925,79.56799925,4991580
10/26/2020 15:30,79.55250240000001,79.86049799999999,79.3557556,79.63350215,3315160
10/26/2020 16:30,79.50750120000001,79.54349975,78.47999875000001,78.52600095,3095340
10/26/2020 17:30,78.4830017,78.93900145,78.38900145,78.92150265000001,3149780
10/26/2020 18:30,78.9280029,79.04749755,78.5842529,78.8400024,3402160
10/26/2020 19:30,78.84295039999999,79.2850708,78.65,79.2159973,5619120
10/27/2020 13:30,,,,,
10/27/2020 14:30,,,,,
10/27/2020 15:30,,,,,
10/27/2020 16:30,79.29749755,79.54249875000001,79.161499,79.49849850000001,10027520
10/27/2020 17:30,79.49475095,79.81099850000001,79.47874755000001,79.63400265,2277900
10/27/2020 18:30,79.6352478,79.78549799999999,79.3784973,79.7762512,2165300
10/27/2020 19:30,79.77550045000001,80.1,79.7001892,79.95850215,4368840
10/28/2020 13:30,77.375,77.6905029,75.85999755,75.98499755,11369600
10/28/2020 14:30,75.98649900000001,76.62949825,75.80850215000001,76.17349850000001,6658320
10/28/2020 15:30,76.135498,76.4,75.97199705,76.1655029,3972780
10/28/2020 16:30,76.2155029,76.30549925,75.8,75.98950195,3783880
10/28/2020 17:30,75.9664978,76.198999,75.74349975,76.0705017,2716600
10/28/2020 18:30,76.08350215,76.31574705,75.81400145,76.18599850000001,2998660
10/28/2020 19:30,76.18950195,76.41699824999999,75.42399900000001,75.52199705000001,7189660
10/29/2020 13:30,75.85100095,77.53549799999999,75.8275024,77.42700195,8335100
10/29/2020 14:30,77.48099975,77.80150145,77.10324705000001,77.74974975,3261240
10/29/2020 15:30,77.72549434999999,77.8820007,77.33049925,77.73900145,2895660
10/29/2020 16:30,77.78499755,78.2842651,77.7119995,78.2842651,2777560
10/29/2020 17:30,78.31749875,79.4342529,78.18950195,79.3981689,5533420
10/29/2020 18:30,79.41300045,79.43674925,78.48384395000001,78.68350215000001,7578000
10/29/2020 19:30,78.66400145,78.9789978,77.70050045,77.70050045,7307900
10/30/2020 13:30,83.37199705,84.06574705,80.98350215,81.14650265,34969800
10/30/2020 14:30,81.13400265,81.73499755,80.47100215,80.6592529,13816080
10/30/2020 15:30,80.561499,81.74749755,80.4325012,81.65549925,9339980
10/30/2020 16:30,81.64749755,81.6649963,81.01950070000001,81.25,8555540
10/30/2020 17:30,81.18900145,81.41199950000001,80.623999,80.80250240000001,6451960
10/30/2020 18:30,80.78699950000001,80.90449824999999,80.30499875000001,80.54749755,6547680
10/30/2020 19:30,80.53800045,80.95,80.07849730000001,80.81400145,12165040
11/2/2020 14:30,81.17700195,82.9075012,81.17700195,82.57493895,14559340
11/2/2020 15:30,82.54899900000001,82.7472473,82.1422729,82.3875,4843720
11/2/2020 16:30,82.41799925000001,82.91199950000001,82.2414978,82.560498,3379580
11/2/2020 17:30,82.560498,82.560498,81.35050045,81.536499,4681100
11/2/2020 18:30,81.58800045000001,81.6869995,80.77354735,81.0405029,3225040
11/2/2020 19:30,80.991748,81.3,80.75275265,80.96799925,3675100
11/2/2020 20:30,80.99299925,81.29245605,80.71749875,81.15850215,6163880
11/3/2020 14:30,81.53800045,82.7609985,80.73950195,82.28674925,6412280
11/3/2020 15:30,82.28549799999999,82.95,82.0565002,82.6875,4004760
11/3/2020 16:30,82.68225095,82.79199824999999,82.1414978,82.76124875000001,2689020
11/3/2020 17:30,82.78800045,82.82249755000001,82.24600215000001,82.348999,2274980
